年份,学校名称_链接,学校名称,院系名称_链接,院系名称,专业代码,专业名称_链接,专业名称,总分,政治__管综,外语,业务课_一,业务课_二
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11324/,工业工程系,087100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87589.html,管理科学与工程 ,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11320/,机械工程系,085234,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87588.html,车辆工程 ,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/27/,地球与空间科学学院,070903,http://yz.kaoyan365.cn/school/pku/zhuanye/87575.html,古生物学与地层学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/27/,地球与空间科学学院,070900,http://yz.kaoyan365.cn/school/pku/zhuanye/87578.html,地质学（石油地质学）,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/27/,地球与空间科学学院,070904,http://yz.kaoyan365.cn/school/pku/zhuanye/87576.html,构造地质学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/27/,地球与空间科学学院,070900,http://yz.kaoyan365.cn/school/pku/zhuanye/87577.html,地质学（材料及环境矿物学）,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/27/,地球与空间科学学院,070902,http://yz.kaoyan365.cn/school/pku/zhuanye/87574.html,地球化学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/27/,地球与空间科学学院,070801,http://yz.kaoyan365.cn/school/pku/zhuanye/87571.html,固体地球物理学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/24/,物理学院,070621,http://yz.kaoyan365.cn/school/pku/zhuanye/87567.html,大气科学（物理海洋学）,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/27/,地球与空间科学学院,070901,http://yz.kaoyan365.cn/school/pku/zhuanye/87573.html,矿物学、岩石学、矿床学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/24/,物理学院,070601,http://yz.kaoyan365.cn/school/pku/zhuanye/87565.html,气象学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/27/,地球与空间科学学院,070802,http://yz.kaoyan365.cn/school/pku/zhuanye/87572.html,空间物理学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/11208/,化学与分子工程学院,070300,http://yz.kaoyan365.cn/school/pku/zhuanye/87569.html,化学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/24/,物理学院,082703,http://yz.kaoyan365.cn/school/pku/zhuanye/87568.html,核技术及应用,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/24/,物理学院,070207,http://yz.kaoyan365.cn/school/pku/zhuanye/87564.html,光学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/27/,地球与空间科学学院,070503,http://yz.kaoyan365.cn/school/pku/zhuanye/87570.html,地图学与地理信息系统,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/24/,物理学院,070602,http://yz.kaoyan365.cn/school/pku/zhuanye/87566.html,大气物理学与大气环境,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/8/,数学科学学院,070101,http://yz.kaoyan365.cn/school/pku/zhuanye/87552.html,基础数学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/118/,环境学院,081400,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87549.html,土木工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/8/,数学科学学院,070104,http://yz.kaoyan365.cn/school/pku/zhuanye/87555.html,应用数学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/8/,数学科学学院,070103,http://yz.kaoyan365.cn/school/pku/zhuanye/87554.html,概率论与数理统计,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/118/,环境学院,082700,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87550.html,核科学与技术,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/24/,物理学院,070203,http://yz.kaoyan365.cn/school/pku/zhuanye/87562.html,原子与分子物理,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/118/,环境学院,085229,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87559.html, 环境工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/8/,数学科学学院,025200,http://yz.kaoyan365.cn/school/pku/zhuanye/87558.html,应用统计硕士,395,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/8/,数学科学学院,081002,http://yz.kaoyan365.cn/school/pku/zhuanye/87556.html,信号与信息处理,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/24/,物理学院,070205,http://yz.kaoyan365.cn/school/pku/zhuanye/87563.html,凝聚态物理,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/24/,物理学院,070202,http://yz.kaoyan365.cn/school/pku/zhuanye/87561.html,粒子物理与原子核物理,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/24/,物理学院,070201,http://yz.kaoyan365.cn/school/pku/zhuanye/87560.html,理论物理,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/118/,环境学院,083000,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87551.html,环境科学与工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/8/,数学科学学院,025100,http://yz.kaoyan365.cn/school/pku/zhuanye/87557.html,金融硕士,385,50,50,90,90
2017,http://yz.kaoyan365.cn/school/pku/,北京大学,http://yz.kaoyan365.cn/school/pku/yuanxi/8/,数学科学学院,070102,http://yz.kaoyan365.cn/school/pku/zhuanye/87553.html,计算数学,320,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11315/,水利水电工程系,081500,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87547.html,水利工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/117/,建筑学院,081300,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87536.html,建筑学,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11314/,土木工程系,081601,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87540.html,大地测量学与测量工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11314/,土木工程系,081400,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87538.html,土木工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/117/,建筑学院,095300,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87533.html,风景园林,310,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11315/,水利水电工程系,081500,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87545.html,水利工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11315/,水利水电工程系,081400,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87544.html,土木工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/117/,建筑学院,085100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87535.html,建筑学,380,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11314/,土木工程系,082300,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87541.html,交通运输工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/117/,建筑学院,085300,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87534.html,城市规划,390,50,50,90,90
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11314/,土木工程系,087100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87542.html,管理科学与工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11314/,土木工程系,081400,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87539.html,土木工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11314/,土木工程系,081400,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87537.html,土木工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11315/,水利水电工程系,081500,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87546.html,水利工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/11315/,水利水电工程系,087100,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87548.html,管理科学与工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/117/,建筑学院,081300,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87532.html,建筑学,330,50,50,80,80
2018,http://yz.kaoyan365.cn/school/shu/,上海大学,http://yz.kaoyan365.cn/school/shu/yuanxi/2824/,经济学院,025400,http://yz.kaoyan365.cn/school/shu/zhuanye/87342.html,国际商务,325,45,50,70,70
2017,http://yz.kaoyan365.cn/school/tijmu/,天津医科大学,http://yz.kaoyan365.cn/school/tijmu/yuanxi/1711/,药物分析学[100704],100704,http://yz.kaoyan365.cn/school/tijmu/zhuanye/87054.html,药物分析学,343,41,41,123,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/117/,建筑学院,1304,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87528.html,美术学,380,50,50,90,90
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,125100,http://yz.kaoyan365.cn/school/hhu/zhuanye/86875.html,工商管理硕士（MBA）,165,39,39,78,78
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/117/,建筑学院,083400,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87529.html,风景园林学,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,085236,http://yz.kaoyan365.cn/school/hhu/zhuanye/86876.html,工业工程,270,36,36,54,54
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,125600,http://yz.kaoyan365.cn/school/hhu/zhuanye/86872.html,工程管理硕士,165,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,085239,http://yz.kaoyan365.cn/school/hhu/zhuanye/86873.html,项目管理,265,36,36,54,54
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/117/,建筑学院,081400,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87531.html,土木工程,330,50,50,80,80
2017,http://yz.kaoyan365.cn/school/shu/,上海大学,http://yz.kaoyan365.cn/school/shu/yuanxi/2848/,管理学院,125300,http://yz.kaoyan365.cn/school/shu/zhuanye/87372.html,会计（二）,222,-,39,78,-
2017,http://yz.kaoyan365.cn/school/tsinghua/,清华大学,http://yz.kaoyan365.cn/school/tsinghua/yuanxi/117/,建筑学院,083300,http://yz.kaoyan365.cn/school/tsinghua/zhuanye/87530.html,城乡规划学,330,50,50,80,80
2018,http://yz.kaoyan365.cn/school/tijmu/,天津医科大学,http://yz.kaoyan365.cn/school/tijmu/yuanxi/1688/,临床检验诊断学[100208],100208,http://yz.kaoyan365.cn/school/tijmu/zhuanye/87083.html,临床检验诊断学,295,41,41,123,-
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,085240,http://yz.kaoyan365.cn/school/hhu/zhuanye/86874.html,物流工程,310,36,36,54,54
2017,http://yz.kaoyan365.cn/school/tijmu/,天津医科大学,http://yz.kaoyan365.cn/school/tijmu/yuanxi/1673/,生物医学工程[083100],083100,http://yz.kaoyan365.cn/school/tijmu/zhuanye/86914.html,生物医学工程（工学）,265,36,36,54,54
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,025400,http://yz.kaoyan365.cn/school/hhu/zhuanye/86869.html,国际商务硕士,325,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,025600,http://yz.kaoyan365.cn/school/hhu/zhuanye/86870.html,资产评估硕士,325,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,120502,http://yz.kaoyan365.cn/school/hhu/zhuanye/86867.html,情报学,355,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,025100,http://yz.kaoyan365.cn/school/hhu/zhuanye/86868.html,金融硕士,325,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,120204,http://yz.kaoyan365.cn/school/hhu/zhuanye/86866.html,技术经济及管理,335,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,125300,http://yz.kaoyan365.cn/school/hhu/zhuanye/86871.html,会计硕士,215,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,020206,http://yz.kaoyan365.cn/school/hhu/zhuanye/86862.html,国际贸易学,325,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,020201,http://yz.kaoyan365.cn/school/hhu/zhuanye/86858.html,国民经济学,325,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,120202,http://yz.kaoyan365.cn/school/hhu/zhuanye/86865.html,企业管理,360,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,020205,http://yz.kaoyan365.cn/school/hhu/zhuanye/86861.html,产业经济学,345,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,020204,http://yz.kaoyan365.cn/school/hhu/zhuanye/86860.html,金融学,325,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,120201,http://yz.kaoyan365.cn/school/hhu/zhuanye/86864.html,会计学,360,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,020202,http://yz.kaoyan365.cn/school/hhu/zhuanye/86859.html,区域经济学,325,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,020106,http://yz.kaoyan365.cn/school/hhu/zhuanye/86857.html,人口、资源与环境经济学,325,45,45,68,68
2017,http://yz.kaoyan365.cn/school/hhu/,河海大学,http://yz.kaoyan365.cn/school/hhu/yuanxi/3637/,商学院,120100,http://yz.kaoyan365.cn/school/hhu/zhuanye/86863.html,管理科学与工程,350,45,45,68,68
2017,http://yz.kaoyan365.cn/school/swjtu/,西南交通大学,http://yz.kaoyan365.cn/school/swjtu/yuanxi/5918/,经济管理学院,085222,http://yz.kaoyan365.cn/school/swjtu/zhuanye/86251.html,交通运输工程,270,39,39,59,59
2017,http://yz.kaoyan365.cn/school/neau/,东北农业大学,http://yz.kaoyan365.cn/school/neau/yuanxi/7849/,食品科学学院,083203,http://yz.kaoyan365.cn/school/neau/zhuanye/86131.html,农产品加工及贮藏 工程,265,36,36,54,54
2017,http://yz.kaoyan365.cn/school/hrbeu/,哈尔滨工程大学,http://yz.kaoyan365.cn/school/hrbeu/yuanxi/7912/,理学院,070207,http://yz.kaoyan365.cn/school/hrbeu/zhuanye/86334.html,光学,285,39,39,59,59
2017,http://yz.kaoyan365.cn/school/hrbeu/,哈尔滨工程大学,http://yz.kaoyan365.cn/school/hrbeu/yuanxi/7907/,经济管理学院,020200,http://yz.kaoyan365.cn/school/hrbeu/zhuanye/86286.html,应用经济学,325,45,45,68,68
2017,http://yz.kaoyan365.cn/school/swjtu/,西南交通大学,http://yz.kaoyan365.cn/school/swjtu/yuanxi/5930/,材料科学与工程学院,085234,http://yz.kaoyan365.cn/school/swjtu/zhuanye/86292.html,材料工程,320,38,38,57,57
2017,http://yz.kaoyan365.cn/school/nefu/,东北林业大学,http://yz.kaoyan365.cn/school/nefu/yuanxi/7829/,盐碱地生物资源环境研究中心,071009,http://yz.kaoyan365.cn/school/nefu/zhuanye/86034.html,细胞生物学,285,39,39,59,59
2017,http://yz.kaoyan365.cn/school/neau/,东北农业大学,http://yz.kaoyan365.cn/school/neau/yuanxi/7847/,水利与建筑学院,085227,http://yz.kaoyan365.cn/school/neau/zhuanye/86042.html, 农业工程 ,265,34,34,59,51
2018,http://yz.kaoyan365.cn/school/nefu/,东北林业大学,http://yz.kaoyan365.cn/school/nefu/yuanxi/7828/,生命科学学院,071007,http://yz.kaoyan365.cn/school/nefu/zhuanye/86021.html,遗传学,285,39,39,59,59
2017,http://yz.kaoyan365.cn/school/nenu/,东北师范大学,http://yz.kaoyan365.cn/school/nenu/yuanxi/3886/,教育学部,040102,http://yz.kaoyan365.cn/school/nenu/zhuanye/86379.html,课程与教学论,320,34,45,135,-
2017,http://yz.kaoyan365.cn/school/swjtu/,西南交通大学,http://yz.kaoyan365.cn/school/swjtu/yuanxi/5925/,生命科学与工程学院,081700,http://yz.kaoyan365.cn/school/swjtu/zhuanye/86299.html,化学工程与技术,280,38,38,57,57
2017,http://yz.kaoyan365.cn/school/swjtu/,西南交通大学,http://yz.kaoyan365.cn/school/swjtu/yuanxi/5933/,建筑与设计学院,085237,http://yz.kaoyan365.cn/school/swjtu/zhuanye/86264.html,工业设计工程,280,38,38,57,57
2017,http://yz.kaoyan365.cn/school/swjtu/,西南交通大学,http://yz.kaoyan365.cn/school/swjtu/yuanxi/5918/,经济管理学院,085224,http://yz.kaoyan365.cn/school/swjtu/zhuanye/86253.html,安全工程,290,38,38,57,57
2017,http://yz.kaoyan365.cn/school/hrbeu/,哈尔滨工程大学,http://yz.kaoyan365.cn/school/hrbeu/yuanxi/7911/,外语系,050101,http://yz.kaoyan365.cn/school/hrbeu/zhuanye/86340.html,英语笔译（专业学位）,350,53,53,80,80
2017,http://yz.kaoyan365.cn/school/neau/,东北农业大学,http://yz.kaoyan365.cn/school/neau/yuanxi/7844/,资源与环境学院,071300,http://yz.kaoyan365.cn/school/neau/zhuanye/86043.html, 生态学 ,285,39,39,59,59
2017,http://yz.kaoyan365.cn/school/hrbeu/,哈尔滨工程大学,http://yz.kaoyan365.cn/school/hrbeu/yuanxi/7909/,马克思主义学院,030500,http://yz.kaoyan365.cn/school/hrbeu/zhuanye/86349.html,马克思主义理论,315,45,45,68,68
2017,http://yz.kaoyan365.cn/school/ecust/,华东理工大学,http://yz.kaoyan365.cn/school/ecust/yuanxi/2209/,资源与环境工程学院,083000,http://yz.kaoyan365.cn/school/ecust/zhuanye/85715.html,环境科学与工程,303,55,55,75,85
2017,http://yz.kaoyan365.cn/school/nefu/,东北林业大学,http://yz.kaoyan365.cn/school/nefu/yuanxi/7821/,经济管理学院,120100,http://yz.kaoyan365.cn/school/nefu/zhuanye/85880.html,管理科学与工程,335,45,45,68,68
2017,http://yz.kaoyan365.cn/school/nefu/,东北林业大学,http://yz.kaoyan365.cn/school/nefu/yuanxi/7827/,野生动物资源学院,071002,http://yz.kaoyan365.cn/school/nefu/zhuanye/85855.html,动物学,285,39,39,59,59
2017,http://yz.kaoyan365.cn/school/ecust/,华东理工大学,http://yz.kaoyan365.cn/school/ecust/yuanxi/2212/,药学院,105500,http://yz.kaoyan365.cn/school/ecust/zhuanye/85765.html,药学,295,50,50,170,-
2017,http://yz.kaoyan365.cn/school/ecust/,华东理工大学,http://yz.kaoyan365.cn/school/ecust/yuanxi/2198/,商学院,120200,http://yz.kaoyan365.cn/school/ecust/zhuanye/85722.html,管理科学与工程,358,45,45,68,68
2017,http://yz.kaoyan365.cn/school/nefu/,东北林业大学,http://yz.kaoyan365.cn/school/nefu/yuanxi/7832/,机电工程学院,085227,http://yz.kaoyan365.cn/school/nefu/zhuanye/85956.html,农业工程（专业学位）,265,36,36,54,54
2018,http://yz.kaoyan365.cn/school/shufe/,上海财经大学,http://yz.kaoyan365.cn/school/shufe/yuanxi/2681/,会计学院,120201,http://yz.kaoyan365.cn/school/shufe/zhuanye/85746.html,会计学,391,55,55,90,90
2018,http://yz.kaoyan365.cn/school/cqu/,重庆大学,http://yz.kaoyan365.cn/school/cqu/yuanxi/7582/,人文社会科学高等研究院,0301J1,http://yz.kaoyan365.cn/school/cqu/zhuanye/85828.html,政治、经济与法律,340,50,50,85,85
2017,http://yz.kaoyan365.cn/school/ecust/,华东理工大学,http://yz.kaoyan365.cn/school/ecust/yuanxi/2213/,艺术设计与传媒学院,085237,http://yz.kaoyan365.cn/school/ecust/zhuanye/85768.html,工业设计工程,333,50,50,90,90
2017,http://yz.kaoyan365.cn/school/nefu/,东北林业大学,http://yz.kaoyan365.cn/school/nefu/yuanxi/7835/,材料科学与工程学院,1351,http://yz.kaoyan365.cn/school/nefu/zhuanye/85892.html,艺术设计（专业学位）,335,34,34,65,90
2017,http://yz.kaoyan365.cn/school/ecust/,华东理工大学,http://yz.kaoyan365.cn/school/ecust/yuanxi/2215/,商学院专业学位中心,125100,http://yz.kaoyan365.cn/school/ecust/zhuanye/85773.html,工商管理,165,78,39,-,-
2017,http://yz.kaoyan365.cn/school/ecust/,华东理工大学,http://yz.kaoyan365.cn/school/ecust/yuanxi/2197/,马克思主义学院,010100,http://yz.kaoyan365.cn/school/ecust/zhuanye/85733.html,哲学,300,50,50,100,100
2017,http://yz.kaoyan365.cn/school/ecust/,华东理工大学,http://yz.kaoyan365.cn/school/ecust/yuanxi/2204/,理学院,070100,http://yz.kaoyan365.cn/school/ecust/zhuanye/85719.html,数学,337,50,50,65,90
2017,http://yz.kaoyan365.cn/school/nefu/,东北林业大学,http://yz.kaoyan365.cn/school/nefu/yuanxi/7824/,外国语学院,050201,http://yz.kaoyan365.cn/school/nefu/zhuanye/85984.html,英语语言文学,265,36,36,54,54
2017,http://yz.kaoyan365.cn/school/ecust/,华东理工大学,http://yz.kaoyan365.cn/school/ecust/yuanxi/2200/,社会与公共管理学院,120401,http://yz.kaoyan365.cn/school/ecust/zhuanye/85725.html,行政管理,379,55,55,90,90
2018,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/137/,电子信息工程学院,081001,http://yz.kaoyan365.cn/school/njtu/zhuanye/85183.html,通信与信息系统,324,36,36,54,54
2018,http://yz.kaoyan365.cn/school/seu/,东南大学,http://yz.kaoyan365.cn/school/seu/yuanxi/3508/,土木工程学院,081400,http://yz.kaoyan365.cn/school/seu/zhuanye/84743.html,土木工程,335,50,50,75,85
2018,http://yz.kaoyan365.cn/school/sysu/,中山大学,http://yz.kaoyan365.cn/school/sysu/yuanxi/9285/,管理学院（MBA）,125300,http://yz.kaoyan365.cn/school/sysu/zhuanye/84885.html,会计（非全日制）,200,60,120,-,-
2018,http://yz.kaoyan365.cn/school/hit/,哈尔滨工业大学,http://yz.kaoyan365.cn/school/hit/yuanxi/7944/,外国语学院,050211,http://yz.kaoyan365.cn/school/hit/zhuanye/85188.html,外国语言学及应用语言学,350,55,55,85,85
2017,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/129/,经济管理学院,020204,http://yz.kaoyan365.cn/school/njtu/zhuanye/85314.html,金融学 ,368,45,45,68,68
2018,http://yz.kaoyan365.cn/school/hit/,哈尔滨工业大学,http://yz.kaoyan365.cn/school/hit/yuanxi/7944/,外国语学院,050211,http://yz.kaoyan365.cn/school/hit/zhuanye/85190.html,外国语言学及应用语言学（俄语）,350,55,55,85,85
2017,http://yz.kaoyan365.cn/school/njtu/,北京交通大学,http://yz.kaoyan365.cn/school/njtu/yuanxi/132/,理学院,070205,http://yz.kaoyan365.cn/school/njtu/zhuanye/85385.html,凝聚态物理,285,39,39,59,59
